0.11557,0.78813
0.40199,0.4617
0.77797,0.40343
0.40195,0.4041
0.26702,0.44975
0.13974,-0.032715
0.6081,0.74178
0.94191,0.69691
0.76149,0.45511
0.35345,0.52845
0.051015,0.18382
0.86874,0.28499
0.13481,0.39075
0.371,0.021391
0.78752,0.53962
0.068027,0.70372
0.43062,0.78486
0.48586,0.34564
0.92638,0.92947
0.40258,0.8098
0.075203,0.82156
0.40043,0.97117
0.52911,0.45926
0.25877,0.45499
0.78513,0.48879
0.96529,0.34798
-0.031878,0.94577
0.3609,1.0715
0.27558,1.0912
0.57576,0.77258
0.62953,0.55364
0.27398,0.59958
0.41024,0.73432
0.82049,0.69664
0.9815,0.63602
0.20247,0.48866
0.36311,0.55416
0.24335,0.85236
0.91263,0.2316
0.78947,0.90918
0.014149,0.48317
0.71957,-0.082102
0.18369,0.91477
0.46992,0.16531
0.40373,0.098775
0.8118,1.0757
0.79448,0.24181
0.59651,0.54329
0.8155,0.020357
0.89993,-0.037479
0.33218,0.52962
0.55045,0.33573
0.55896,0.38982
0.064086,0.10261
0.80834,-0.012772
1.0442,0.63828
0.78904,0.36424
0.73791,0.73337
0.17588,0.74014
0.38859,0.20547
0.84523,0.58081
-0.055375,0.89377
0.062349,0.2546
0.50819,0.87343
0.10163,0.84716
0.89452,0.83374
0.76953,0.92031
0.74983,0.21313
0.1871,0.58444
0.88034,0.014459
0.48821,0.9823
0.68686,0.83001
0.58638,1.0316
0.70219,0.58754
0.33231,0.55203
0.21113,0.37681
0.54431,0.23753
0.43453,0.6405
0.31184,0.74088
0.088845,0.4482
0.87932,0.86296
0.74922,0.6206
1.0479,0.74852
0.49693,0.71704
0.92935,0.33569
0.77715,0.73332
0.90384,0.012537
0.1278,0.48708
0.46556,0.74316
0.83753,0.4526
0.7497,1.0321
0.80406,0.57853
0.59589,0.49138
0.62638,0.30327
0.022517,0.53518
-0.0096449,0.88488
0.17551,0.4396
0.39342,0.73086
0.45816,0.3223
0.41575,0.72352
0.30363,0.72726
0.65129,-0.016311
0.54496,0.15152
0.46546,-0.0084288
0.19677,0.49398
0.63912,0.29927
0.41561,0.18664
0.5993,-0.029157
0.28947,0.51915
0.58816,0.33579
0.06651,0.0093274
0.69347,0.67675
0.24588,0.10857
0.4413,0.18223
0.51739,0.024064
0.1579,0.40197
0.17638,0.13891
0.81406,0.063688
0.31601,0.57145
0.11238,0.50385
0.63119,0.95429
0.12875,0.38592
0.024201,0.49932
0.81365,-0.08557
0.26515,0.35191
0.07607,0.17499
0.45538,0.33126
0.25971,0.81335
0.53283,0.022291
-0.015709,0.61539
0.75512,0.51789
0.83408,0.49526
0.87976,0.87683
0.7199,0.73639
1.0713,0.17284
0.41264,0.9588
0.71473,1.027
0.18095,0.023402
1.04,0.22459
0.3144,0.99484
1.0221,0.57919
0.21353,0.38966
0.13037,-0.06769
0.68934,-0.027287
0.53044,1.0104
0.096353,0.2645
-0.018293,0.66493
-0.016098,0.88022
0.43932,0.75704
0.70546,0.27236
1.0174,0.65923
0.15164,0.66698
0.41459,0.23534
0.73079,0.86687
1.0488,0.80781
0.47208,0.29803
0.59497,0.05789
0.55795,1.0262
0.31546,0.81319
0.16738,0.38372
0.31736,0.46537
0.30159,0.50738
0.49708,0.35875
1.0399,0.3182
0.043436,0.33169
1.0438,0.92944
0.72091,0.50045
0.52449,0.82842
0.31153,1.0728
0.44931,0.61219
0.4609,1.028
0.90777,-0.051149
0.5257,0.58203
0.46728,0.79041
0.78356,0.65426
0.2247,1.0954
0.88363,0.93089
0.43984,0.8991
0.76665,-0.045136
0.37796,0.6453
0.86844,0.82418
-0.0023574,0.75108
0.44375,0.28381
1.0792,0.29752
0.73796,0.51124
0.69751,1.0271
0.63369,1.0284
0.78541,0.26516
0.4932,0.28622
0.39265,0.80246
0.30531,1.0645
0.58893,0.68287
0.16315,0.62444
0.56533,0.46384
0.5437,0.5383
0.7421,0.59336
0.50601,0.22155
0.073254,0.63367
0.20904,-0.08155
0.13544,0.97909
0.28129,0.12965
0.21172,-0.003299
0.63293,0.12002
0.52232,0.21391
0.12222,0.55707
0.2633,0.55718
0.41392,0.7107
0.12203,0.4668
0.75816,0.29171
-0.090566,0.79627
0.90333,0.55769
0.57522,0.11504
0.24931,0.97212
0.23823,0.76407
0.5928,0.51075
0.50279,0.1399
0.34828,0.3113
0.72116,0.28827
0.19306,0.38118
0.69473,0.70177
0.82624,0.60571
0.038914,0.1429
0.6167,0.26498
0.78071,0.48055
1.0108,0.65466
0.14518,0.33464
0.32144,0.45336
0.61406,-0.068756
0.21337,-0.052497
0.50479,0.25419
0.81094,0.55296
1.0736,0.1536
0.39916,0.77558
0.76001,0.34359
0.2146,0.98888
0.53608,0.88285
0.38257,0.69447
0.19117,0.41517
0.47433,0.14294
0.3058,0.050821
0.80819,0.67715
0.77256,-0.094792
0.43838,0.44579
0.021671,0.40006
0.34906,0.64752
0.58749,0.17282
0.58321,0.057065
0.87915,0.16359
0.074864,0.014562
0.42503,0.24112
0.39731,0.55535
-0.0062176,0.082065
0.83451,0.13932
0.55907,0.19431
0.78504,-0.084544
0.57826,0.067708
0.4543,0.89949
0.49498,0.80882
0.65376,1.0247
0.48897,0.3566
0.43221,0.19482
0.56768,0.77067
-0.062135,0.16638
0.6812,0.97257
0.35058,0.51707
0.51296,0.5037
0.77949,0.20605
0.2001,0.36457
0.53989,0.37738
0.4701,0.22814
1.012,0.084062
0.7382,0.043212
0.011806,0.42118
0.47279,0.08884
0.6874,0.35522
0.20316,-0.032096
0.79201,0.52911
0.22185,1.0834
0.28412,0.41666
0.63851,0.33143
0.55516,0.7225
0.5847,0.48647
1.0163,0.89776
0.75387,0.91073
0.27519,0.0019978
0.094455,0.45615
0.94039,0.58414
0.24894,0.97708
0.13872,-0.036616
0.094197,0.2288
-0.052479,0.41035
0.7784,-0.068496
0.55186,0.87825
1.0071,0.94799
0.79981,0.41449
1.0029,0.59195
0.25205,0.80497
0.96271,0.28874
0.60418,-0.048723
0.79939,0.096664
0.29725,0.28532
0.26354,-0.046213
0.23566,0.62217
0.53167,0.78009
0.53234,0.12994
0.84013,0.47548
0.70257,-0.01489
0.43832,0.9062
0.90342,-0.062767
0.51252,0.59207
1.0114,0.26392
-0.032412,0.86503
0.57842,0.86184
0.61783,0.46292
1.0181,0.9391
0.28439,0.35069
0.76439,0.48098
0.24854,0.31239
0.56543,0.17569
0.27712,0.54018
-0.014152,0.86996
0.8203,0.11416
1.0405,0.57905
0.13916,0.26219
0.3531,1.0103
0.82538,0.7987
0.745,-0.042975
0.3046,0.57713
0.025737,0.20307
0.25582,0.51244
0.7888,0.53306
0.51401,0.954
0.51925,0.94671
0.57316,0.7049
0.57198,0.30332
1.0379,0.35789
0.49707,0.9513
0.19175,0.93066
0.84507,0.48835
0.871,0.81653
1.0458,0.90628
0.19521,0.066463
0.93292,0.23378
-0.0046,0.064066
0.79047,0.34553
0.75685,0.87945
1.0547,0.88626
0.55155,0.68358
0.47108,0.80043
0.81343,0.64283
0.73556,-0.00051532
0.17893,0.70506
0.70254,0.15782
0.56119,0.40621
0.23296,0.47273
0.52851,0.36465
0.82014,1.0693
0.89514,0.46938
0.7284,1.0755
0.75606,1.0383
0.32494,0.44325
0.98066,0.74933
0.38605,0.64021
0.83613,0.42117
0.5775,-0.0013527
-0.056814,0.76819
0.78331,1.0901
0.64454,-0.026715
0.27364,0.049366
0.87081,0.51524
0.14381,0.51818
0.84698,1.002
0.35707,0.49701
0.0081686,0.80505
1.0309,0.28326
0.79624,0.59475
0.28107,0.18944
0.23577,0.81944
0.53789,0.62061
0.03567,0.10972
0.13222,0.42475
1.005,0.12548
0.59958,0.67424
0.15616,0.17715
0.74552,0.91939
0.17713,0.30334
0.47288,0.46805
0.15493,0.56401
0.26468,1.0152
0.58368,0.99153
0.27017,0.045368
0.27549,0.067738
0.43852,0.52739
0.82337,0.17144
0.70491,0.62759
0.16656,-0.069193
0.32719,0.90866
0.59505,0.75991
0.72976,0.82822
0.43262,0.88918
0.78975,0.866
0.93603,0.053172
0.10909,0.48245
1.0894,0.80439
0.95426,0.85692
0.057297,0.65221
0.39656,0.036295
0.6593,0.50469
0.17438,0.86502
0.72536,0.46947
0.78402,0.54754
-0.065397,0.82618
0.53481,0.48099
0.9871,0.91887
0.046935,0.20897
0.27354,0.12358
0.95556,0.77266
0.54606,0.61997
0.77838,0.086213
0.43756,0.82478
0.059461,0.51156
0.59125,0.6618
0.95718,0.68009
0.67309,0.91634
0.4946,0.48538
0.14725,0.51111
0.94563,0.41282
0.98405,0.5754
0.62989,0.046481
0.012493,0.82082
0.8089,0.22388
1.0678,0.74169
0.98712,0.91146
-0.040585,0.19122
-0.030949,0.3548
0.37672,-0.059127
0.70727,0.87538
0.70935,0.28807
0.10746,0.68446
0.50961,0.34045
0.64224,0.19054
0.067568,0.46954
0.98901,0.2153
0.57144,0.38234
0.54789,0.91643
0.79503,0.36649
0.99622,0.58007
0.81404,0.0069209
0.31323,-0.066076
0.54763,0.90347
0.32349,0.40868
0.63285,0.41822
0.56215,0.38373
0.14511,0.51786
0.31522,0.40862
0.26699,0.12073
0.78724,1.0451
0.51724,0.68255
0.45432,0.3013
0.32366,0.42307
0.86974,0.12468
0.43249,0.60596
-0.0025524,0.1342
0.5897,0.62352
1.0494,0.84773
0.77577,-0.043513
0.32848,0.42467
-0.017458,0.9312
0.71629,0.7498
0.85576,0.052544
0.98568,0.36585
0.98667,0.76044
0.81245,0.46335
-0.047531,0.64022
0.63351,0.89553
0.2831,0.3947
0.43348,0.28346
0.27103,-0.0080901
0.39045,0.47956
0.92791,0.40121
0.74709,0.95094
-0.038662,0.12278
1.036,0.76951
0.40813,0.69644
0.37669,0.77987
0.046105,0.62167
0.97795,0.49105
0.46465,0.057984
0.74158,0.96329
0.50674,0.33194
0.075233,0.33735
0.43901,0.32777
0.28272,0.16739
-0.02725,0.68571
-0.019942,0.9069
0.47176,0.099373
0.93778,0.60413
0.69328,0.43776
0.44633,0.73247
0.63027,1.0779
0.62518,0.33199
-0.029259,0.44735
0.85832,0.90814
0.12124,0.55605
0.57543,0.062087
0.12843,0.35444
0.27554,0.93052
-0.071761,0.78315
0.87653,0.97191
0.17532,0.5885
-0.060371,0.2548
0.2288,0.83917
0.83395,0.10131
0.94931,0.94928
0.78132,-0.042919
0.30524,0.71334
0.81533,0.59177
0.75901,0.70461
0.072987,0.51925
1.045,0.41489
1.0483,0.24198
0.10166,0.71757
-0.074281,0.23903
0.84793,0.86915
0.0087835,0.89725
0.44509,0.88158
0.9322,0.28226
0.52623,0.44238
0.99699,0.15827
0.28668,0.96785
0.70882,1.0548
0.2816,0.752
0.97074,0.90726
0.54293,0.071452
0.81796,0.017677
0.29828,0.52268
0.88188,0.55749
0.011455,0.20883
0.23727,0.5605
0.73593,-0.086588
0.60189,0.52544
1.0566,0.28956
0.63974,0.70122
1.0167,0.7116
0.95915,0.20211
0.65549,1.0712
0.63158,0.89688
0.67546,0.60659
-0.041092,0.057983
0.91052,0.54457
0.29044,0.81283
0.40015,0.45586
0.52822,0.11043
0.398,0.53539
0.14669,0.88258
0.92188,0.2791
0.08405,0.70345
0.40636,1.056
0.37118,0.40344
0.52706,0.2223
0.61284,0.34368
0.68031,0.17681
0.051404,0.41014
0.57109,0.1191
1.061,0.86065
0.53451,0.56534
0.47476,0.79131
0.43439,0.46883
0.05288,-0.0067977
0.48934,0.23316
0.90842,0.65842
0.45684,-0.010376
0.2404,0.98449
1.0306,0.44584
0.87482,0.18089
0.49105,0.71637
0.85548,1.0251
0.13857,0.037255
0.26414,0.89196
0.14869,0.39076
0.97679,0.75459
0.18177,1.0048
0.18001,0.93418
0.22608,0.85506
0.72077,0.94855
0.10641,0.61705
0.1766,0.90918
0.54365,0.72124
-0.0005244,0.73707
0.47289,0.081118
0.84504,1.046
0.47223,0.69323
0.72741,0.55446
0.54718,0.36784
0.61191,0.32345
0.79601,0.49345
0.71871,0.54789
0.11078,0.58597
0.81753,0.76294
0.32946,0.55566
0.22746,0.70711
0.093937,0.78623
0.21736,0.073934
0.034421,0.38006
0.93126,0.85579
0.22045,0.59192
1.0768,0.26658
0.83301,0.81527
0.16596,0.70586
0.24505,0.53593
1.0062,0.59964
0.69925,0.56352
0.45216,0.50626
0.29442,1.0784
0.32417,0.56572
0.57345,0.50415
0.58773,0.17067
0.43921,0.14163
0.065497,0.92138
0.21953,0.36141
0.86849,1.0387
0.75434,0.8775
0.039823,0.64035
0.42331,0.86946
0.84242,0.36389
0.51161,0.88926
0.64799,0.50769
0.65288,0.48947
0.27831,0.66114
0.48505,0.94002
0.84029,0.12572
0.99595,0.71032
-0.028518,0.74543
0.61741,0.82746
-0.020417,0.73814
0.73844,0.70896
0.49366,0.52451
0.75917,0.82294
0.86105,-0.03684
0.30619,0.54015
1.0124,0.8104
0.79314,0.15219
0.75632,0.44406
0.64451,0.23601
1.0071,0.24652
-0.073365,0.34514
0.21202,0.24751
0.4542,0.88026
0.89724,0.77473
0.54273,0.69628
0.7364,0.75282
0.55887,-0.039224
0.74565,0.014047
0.099581,0.98503
0.92301,0.87677
0.88552,0.82254
0.16673,1.0098
0.99231,0.53198
0.31722,0.90374
-0.03935,0.41059
0.18926,0.91436
0.88107,0.91851
0.93333,0.067038
0.41873,0.99275
0.85811,0.031269
0.05169,0.53095
0.47588,0.48659
0.2327,0.58546
0.15081,0.7814
0.81494,0.76139
0.42327,0.57722
0.87787,0.57046
0.26143,0.46125
0.53467,0.93749
0.91765,0.44631
0.78059,0.58861
-0.0060714,0.34352
0.15385,0.36268
0.60012,0.72251
-0.0039724,0.74511
0.63812,0.95244
0.074771,0.91977
0.079927,0.55134
0.71118,0.55388
0.59598,0.75994
0.2962,0.31228
0.32306,0.12511
0.45421,-0.029414
0.19184,-0.064524
-0.034662,0.23744
0.5338,0.59451
-0.070392,0.87221
0.81828,1.0003
0.94175,0.02896
0.92582,0.34993
0.5367,0.65041
0.45879,0.5775
0.42836,0.76155
0.32353,0.1301
1.0236,0.26371
0.30043,-0.079975
0.84928,0.36208
0.10982,0.67629
0.99183,0.16506
0.19976,0.48411
0.45757,0.076897
0.96109,0.26531
0.41641,0.16674
0.73817,0.33166
0.14832,0.55677
0.59207,0.22619
0.82309,1.0458
0.21075,0.24108
0.76205,0.78665
0.42388,0.8755
0.99801,0.095115
0.45241,0.53209
0.83804,0.59014
0.52765,0.16257
0.22113,-0.027611
0.7584,0.65009
1.0811,0.74349
0.90256,0.24244
0.013324,0.49693
0.42557,0.55268
-0.049587,0.30854
0.12346,1.0605
0.47432,0.96858
0.42991,0.2562
0.75418,0.79512
0.5479,0.77542
0.91625,0.80512
0.73843,0.010831
0.31888,0.61752
-0.0069957,0.12063
0.49224,0.22016
0.74873,0.77031
0.29232,0.81359
0.87615,0.43525
0.52384,0.8419
0.5154,0.63527
0.60409,0.44169
0.1603,0.071934
0.82645,0.31865
0.29741,0.44926
0.27542,0.43596
0.45043,0.6213
0.12571,0.56695
0.23067,-0.06455
0.39513,0.60512
0.44526,0.58292
0.79517,0.87359
0.13181,0.35687
-0.0057956,0.5994
0.49832,0.80731
0.47887,0.59461
0.61097,0.28469
0.087952,0.78585
0.53454,0.83248
0.33325,0.14707
1.0344,0.69953
0.51947,0.29914
0.31189,0.5561
0.93684,0.60888
0.67039,0.35742
0.42792,0.50648
0.42626,0.091395
0.81018,0.56479
0.77239,0.0092261
0.3932,0.5622
0.96379,0.37414
0.29749,0.88606
0.59164,0.77839
0.54918,0.76216
0.15454,1.0621
0.58105,0.32643
0.81326,0.074955
0.47819,0.12057
-0.011704,0.037722
0.57942,0.27686
0.75669,0.28646
0.38085,0.54278
0.48912,0.26775
0.80237,0.21112
0.8126,0.70012
-0.0076893,0.19408
0.78449,0.2282
0.17538,-0.0034425
0.96195,0.87785
0.18981,0.88925
0.93425,0.75354
0.4523,0.48308
0.33165,0.1334
0.38339,0.51319
0.94841,0.14895
0.7323,0.91452
0.82587,0.37473
0.11823,0.033983
0.036149,0.61187
-0.02699,0.73061
1.0529,0.26903
0.58415,0.51543
0.66018,0.56172
1.054,0.80427
0.26559,0.58241
0.051332,0.35931
0.4704,0.33071
0.85258,1.0799
0.77481,1.0047
0.59425,0.29452
0.96783,0.56285
0.085377,1.02
0.75736,0.34405
0.97952,0.96645
0.54726,0.49406
0.81086,0.1898
0.30729,0.094698
0.73297,0.55494
0.047628,0.35395
0.55629,0.45562
0.10932,-0.041716
0.79779,0.77838
0.53694,0.84792
0.092229,0.44974
0.45796,0.0096098
0.5775,0.51639
0.31718,0.059763
1.0813,0.68413
0.25061,0.61129
0.28282,0.21191
0.52231,0.46349
-0.068311,0.28924
0.3817,0.68432
0.32518,0.26014
0.31751,0.53357
0.70534,1.0497
0.55429,0.86373
0.81749,0.12523
0.90862,0.44971
0.41467,0.81697
0.043196,0.24889
0.48947,0.51196
0.91502,0.56508
0.34911,0.50145
0.86969,0.39722
0.61126,0.05078
0.3607,0.23708
0.38235,0.65768
0.84042,1.0059
0.35153,0.58243
0.74717,0.95409
0.53844,0.13361
0.91061,0.23432
-0.0069419,0.15135
0.38775,0.78366
0.0022004,0.12471
0.15022,1.0495
0.22921,0.16049
0.56349,0.85751
0.58854,0.37956
0.11314,0.16573
0.3767,0.39538
0.7206,0.75661
0.37457,0.15057
0.002101,0.80504
0.61985,0.088853
0.43075,0.010484
0.47452,0.65265
0.79551,1.0322
0.60525,-0.04269
0.89235,0.41155
0.082382,0.57032
1.0485,0.58005
0.89114,0.15096
0.2691,0.46947
0.82889,0.18027
0.27283,0.96417
0.63715,0.53661
0.43269,0.48987
0.79048,-0.080736
0.72172,0.32306
0.86573,0.58232
0.17372,-0.063897
0.51509,0.16733
0.29812,0.61291
0.22873,1.0427
0.063394,0.31552
0.762,0.4568
0.643,-0.051741
0.81356,0.42232
1.0742,0.17274
0.99334,0.93811
0.50491,0.19281
0.86238,0.9448
0.18739,0.50952
0.65959,0.5292
0.33395,0.82049
0.047041,0.84533
0.23329,0.53981
0.49871,0.61561
0.53558,1.0022
0.90068,0.53101
0.89469,0.26179
0.52563,0.95863
0.9901,0.32577
0.71571,0.359
0.75519,0.85032
0.046625,0.50212
0.95447,0.016117
0.85846,0.30971
0.1001,0.49521
0.23235,0.70939
0.90575,0.14001
0.13413,0.081336
-0.085836,0.82671
0.96929,0.81173
0.88862,0.67767
0.1563,0.68794
0.6016,0.27802
0.67635,0.23981
0.46201,0.62402
0.51672,0.83292
0.75346,0.87259
0.5703,0.69288
0.61268,0.44477
-0.044704,0.70517
0.23629,0.71526
0.6387,0.65586
1.0691,0.32955
-0.084701,0.69921
0.58384,0.30232
0.91569,1.0078
0.30141,0.36323
0.26898,0.71004
0.48851,0.29411
0.87642,0.65191
0.50205,0.99129
0.53724,0.86318
0.64454,0.095515
0.37668,0.27374
0.27995,0.41804
0.88894,0.10664
0.51569,0.41491
0.46788,0.1768
0.10162,0.79656
0.635,0.25811
0.27509,0.9515
0.6618,0.90249
0.55786,0.74134
0.40107,0.73513
0.72859,0.81082
0.35479,-0.0081575
0.37256,-0.048765
0.7694,0.8887
0.9544,-0.013414
0.6483,0.049317
0.56785,0.025341
0.5557,0.46596
0.5069,0.70446
1.0351,0.64201
0.31428,1.0272
0.79391,0.21616
0.58416,0.58311
0.74473,0.96046
0.96123,0.5817
0.49808,0.58029
0.7805,0.15069
0.1638,0.32385
0.30274,0.056226
0.69491,0.12085
0.0778,0.16745
0.04928,0.66847
0.3206,0.38073
0.78288,0.72943
0.48829,0.18943
0.71778,0.40639
0.2894,1.0329
0.61915,0.25713
0.82254,0.39227
1.0565,0.35645
0.10488,1.0051
0.46545,0.88678
0.29017,0.71439
0.56164,0.3389
0.084336,0.94768
0.45987,0.12315
-0.042396,0.90574
0.45235,0.89982
0.50999,0.011382
-0.008355,0.42559
0.036845,1.0204
0.35284,0.27957
-0.021432,0.81698
0.19916,0.35942
0.20548,0.75529
0.84112,0.46003
1.0559,0.66897
0.71435,0.78164
1.0138,0.57147
0.11668,0.30317
0.88387,0.25908
0.31062,0.074221
0.55087,0.26683
0.53397,0.60192
0.50982,0.43755
0.42982,0.055214
0.39051,-0.042594
0.48755,0.72571
1.0156,0.57915
0.79557,0.43726
0.53301,0.060966
0.50175,0.90437
0.49941,0.82517
0.87962,0.80779
0.19785,0.77922
0.3096,0.21114
0.5722,0.14685
0.11816,0.1488
0.37042,0.83509
0.10337,0.12562
0.51901,0.80181
0.72767,-0.041041
0.98345,0.31015
0.42235,0.19149
0.53143,0.040903
0.46836,0.54814
0.11217,0.094438
0.84344,0.80116
0.50109,0.04452
0.38227,0.95046
0.67225,0.56103
0.10079,0.28188
0.052813,0.94174
0.05939,0.95314
-0.030679,0.77468
0.36736,0.75417
0.63881,0.8091
0.27516,0.99315
0.69323,-0.013098
0.86336,-0.067855
0.89721,0.72264
